INDUSTRY_ID,NAME,ACTION_ID,NAME,QUARTER,YEAR,VALUE_IN_PERCENTAGES
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2010,11.2
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2010,11
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2010,9.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2011,11.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2011,10.5
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2011,9.6
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2011,8.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2012,10.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2012,9.7
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2012,10
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2012,8.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2013,10.7
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2013,9.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2013,9.7
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2013,9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2014,11.6
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2014,11.6
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2014,10
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2014,10
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2015,10.7
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2015,10.5
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2015,10.2
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2015,9.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2016,10.2
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2016,9.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2016,9.2
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2016,8.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2017,10.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2017,10.8
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2017,10.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2017,10.1
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2018,11.1
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2018,11.2
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2018,11.5
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2018,9.5
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2019,10.6
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2019,10.7
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2019,10.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2019,9.1
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2020,10
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2020,12.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2020,12.3
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2020,9.9
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",1,2021,10.4
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",2,2021,10
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",3,2021,9.5
301,"Food and food products",24,"Reason for under-utilisation: Insufficient demand",4,2021,9.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2003,2.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2004,2.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2004,2.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2004,2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2004,1.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2005,1.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2005,2.4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2005,1.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2005,1.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2006,5.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2006,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2006,3.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2006,4.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2007,3.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2007,2.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2007,8.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2007,2.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2008,4.1
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2008,2.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2008,2.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2008,2.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2009,5.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2009,3.4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2009,2.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2009,3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2010,3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2010,2.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2010,2.1
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2010,3.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2011,4.1
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2011,2.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2011,2.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2011,2.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2012,4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2012,2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2012,2.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2012,2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2013,7.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2013,2.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2013,1.4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2013,3.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2014,3.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2014,4.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2014,3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2014,2.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2015,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2015,3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2015,2.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2015,4.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2016,3.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2016,5.1
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2016,3.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2016,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2017,4.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2017,3.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2017,2.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2017,2.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2018,4.5
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2018,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2018,3.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2018,3.9
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2019,5.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2019,4.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2019,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2019,3.6
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2020,16.4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2020,5.4
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2020,4.2
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2020,3.8
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",1,2021,17.1
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",2,2021,5.3
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",3,2021,3.7
301,"Food and food products",25,"Reason for under-utilisation: Other reasons",4,2021,4.4
305,Beverages,10,Utilisation,4,2003,72.9
305,Beverages,10,Utilisation,1,2004,70.3
305,Beverages,10,Utilisation,2,2004,72.8
305,Beverages,10,Utilisation,3,2004,77.1
305,Beverages,10,Utilisation,4,2004,80
305,Beverages,10,Utilisation,1,2005,76.1
305,Beverages,10,Utilisation,2,2005,77.5
305,Beverages,10,Utilisation,3,2005,79.2
305,Beverages,10,Utilisation,4,2005,83
305,Beverages,10,Utilisation,1,2006,80.7
305,Beverages,10,Utilisation,2,2006,80.7
305,Beverages,10,Utilisation,3,2006,84.4
305,Beverages,10,Utilisation,4,2006,81.2
305,Beverages,10,Utilisation,1,2007,81
305,Beverages,10,Utilisation,2,2007,81.9
305,Beverages,10,Utilisation,3,2007,81.4
305,Beverages,10,Utilisation,4,2007,82.6
305,Beverages,10,Utilisation,1,2008,80.9
305,Beverages,10,Utilisation,2,2008,79.4
305,Beverages,10,Utilisation,3,2008,82.3
305,Beverages,10,Utilisation,4,2008,82.6
305,Beverages,10,Utilisation,1,2009,77.9
305,Beverages,10,Utilisation,2,2009,76.4
305,Beverages,10,Utilisation,3,2009,78.3
305,Beverages,10,Utilisation,4,2009,81.9
305,Beverages,10,Utilisation,1,2010,76.9
305,Beverages,10,Utilisation,2,2010,77.2
305,Beverages,10,Utilisation,3,2010,76
305,Beverages,10,Utilisation,4,2010,81.4
305,Beverages,10,Utilisation,1,2011,78.8
305,Beverages,10,Utilisation,2,2011,79.7
305,Beverages,10,Utilisation,3,2011,81.2
305,Beverages,10,Utilisation,4,2011,82.7
305,Beverages,10,Utilisation,1,2012,81.9
305,Beverages,10,Utilisation,2,2012,81.6
305,Beverages,10,Utilisation,3,2012,81.1
305,Beverages,10,Utilisation,4,2012,83.5
305,Beverages,10,Utilisation,1,2013,81.7
305,Beverages,10,Utilisation,2,2013,81.2
305,Beverages,10,Utilisation,3,2013,83.2
305,Beverages,10,Utilisation,4,2013,86.3
305,Beverages,10,Utilisation,1,2014,84.2
305,Beverages,10,Utilisation,2,2014,82.6
305,Beverages,10,Utilisation,3,2014,85.6
305,Beverages,10,Utilisation,4,2014,86
305,Beverages,10,Utilisation,1,2015,84.7
